0, 0.0587158203125, 0.01416015625, 0.033203125, 0.04052734375, 0.0079345703125, 0.0582275390625, 0.001953125, 0.048583984375, 0.028076171875, 0.0208740234375, 0.05322265625, 0.0006103515625, 0.0523681640625, 0.007568359375, 0.0418701171875, 0.033935546875, 0.00732421875, 0.0548095703125, 0.000244140625, 0.0523681640625, 0.0177001953125, 0.0277099609375, 0.0491943359375, 0.002685546875, 0.060302734375, 0.0042724609375, 0.0498046875, 0.032470703125, 0.01416015625, 0.05224609375, 0, 0.056396484375, 0.0128173828125, 0.0369873046875, 0.0399169921875, 0.0054931640625, 0.05712890625, 0.001953125, 0.047607421875, 0.021728515625, 0.0194091796875, 0.0491943359375, 0.0010986328125, 0.0609130859375, 0.0064697265625, 0.0389404296875, 0.0330810546875, 0.012451171875, 0.0595703125
1.0, 0.8658447265625, 0.8846435546875, 0.7974853515625, 0.62841796875, 0.58642578125, 0.3812255859375, 0.299560546875, 0.1920166015625, 0.072509765625, 0.0362548828125, 0.0032958984375, 0.0115966796875, 0.05908203125, 0.16162109375, 0.2174072265625, 0.4024658203125, 0.5087890625, 0.6051025390625, 0.7989501953125, 0.7913818359375, 0.940185546875, 0.9404296875, 0.884521484375, 0.94580078125, 0.757080078125, 0.724609375, 0.5810546875, 0.40869140625, 0.3585205078125, 0.1802978515625, 0.11279296875, 0.0439453125, 0.0010986328125, 0.002685546875, 0.06005859375, 0.110107421875, 0.2144775390625, 0.379638671875, 0.4234619140625, 0.64599609375, 0.7021484375, 0.7982177734375, 0.9443359375, 0.8714599609375, 0.9791259765625, 0.88916015625, 0.8104248046875, 0.7882080078125, 0.56298828125
0, 0.05908203125, 0.0140380859375, 0.03369140625, 0.0428466796875, 0.005859375, 0.055419921875, 0.0025634765625, 0.047607421875, 0.0263671875, 0.0218505859375, 0.0501708984375, 0.00048828125, 0.0582275390625, 0.0084228515625, 0.0382080078125, 0.040283203125, 0.010009765625, 0.061279296875, 0.0003662109375, 0.049560546875, 0.017822265625, 0.026123046875, 0.0474853515625, 0.002197265625, 0.0577392578125, 0.0047607421875, 0.046142578125, 0.03466796875, 0.0166015625, 0.0516357421875, 0.0001220703125, 0.0604248046875, 0.0133056640625, 0.0360107421875, 0.0435791015625, 0.0067138671875, 0.052001953125, 0.001708984375, 0.0535888671875, 0.0220947265625, 0.02099609375, 0.0521240234375, 0.0009765625, 0.0582275390625, 0.006591796875, 0.0399169921875, 0.0313720703125, 0.01025390625, 0.057861328125
0, 0.016357421875, 0.087158203125, 0.1356201171875, 0.2882080078125, 0.3997802734375, 0.505126953125, 0.6959228515625, 0.7117919921875, 0.873046875, 0.9210205078125, 0.893310546875, 0.9873046875, 0.830322265625, 0.8223876953125, 0.7025146484375, 0.5233154296875, 0.473876953125, 0.27880859375, 0.200439453125, 0.106689453125, 0.0242919921875, 0.0057373046875, 0.018798828125, 0.04931640625, 0.1248779296875, 0.266357421875, 0.322998046875, 0.524169921875, 0.6107177734375, 0.7158203125, 0.8870849609375, 0.8392333984375, 0.9727783203125, 0.92431640625, 0.8564453125, 0.877685546875, 0.6763916015625, 0.61669921875, 0.475341796875, 0.3101806640625, 0.2574462890625, 0.1004638671875, 0.0535888671875, 0.0093994140625, 0.0078125, 0.031982421875, 0.1251220703125, 0.1890869140625, 0.319580078125

0, 0.017578125, 0.000732421875, 0.044677734375, 0.0015869140625, 0.051513671875, 0.001953125, 0.0328369140625, 0.008544921875, 0.011474609375, 0.02392578125, 0.009765625, 0.0203857421875, 0.0172119140625, 0.012451171875, 0.0198974609375, 0.01123046875, 0.0084228515625, 0.034423828125, 0.0023193359375, 0.05615234375, 0.001953125, 0.04736328125, 0.00048828125, 0.01904296875, 0, 0.014404296875, 0.002197265625, 0.038818359375, 0.002197265625, 0.0489501953125, 0.00146484375, 0.0389404296875, 0.0091552734375, 0.0125732421875, 0.0255126953125, 0.0089111328125, 0.0247802734375, 0.0157470703125, 0.0146484375, 0.01611328125, 0.01123046875, 0.0069580078125, 0.033203125, 0.0009765625, 0.0570068359375, 0.0003662109375, 0.04345703125, 0.000244140625, 0.024169921875
0, 0.055908203125, 0.222412109375, 0.4288330078125, 0.7021484375, 0.841796875, 0.97119140625, 0.92822265625, 0.8203125, 0.6168212890625, 0.364013671875, 0.1712646484375, 0.02392578125, 0.0018310546875, 0.0947265625, 0.25634765625, 0.4951171875, 0.733154296875, 0.8848876953125, 0.979248046875, 0.89599609375, 0.782470703125, 0.53173828125, 0.3223876953125, 0.1158447265625, 0.013916015625, 0.0152587890625, 0.1368408203125, 0.30859375, 0.5748291015625, 0.7578125, 0.93896484375, 0.946533203125, 0.8897705078125, 0.71826171875, 0.4853515625, 0.2781982421875, 0.0804443359375, 0.00390625, 0.0399169921875, 0.16455078125, 0.3878173828125, 0.626953125, 0.8123779296875, 0.9599609375, 0.9288330078125, 0.87890625, 0.6556396484375, 0.439208984375, 0.1990966796875
1.0, 0.868896484375, 0.7742919921875, 0.5042724609375, 0.28369140625, 0.106689453125, 0.00732421875, 0.022216796875, 0.162109375, 0.3280029296875, 0.6119384765625, 0.7811279296875, 0.9454345703125, 0.9683837890625, 0.854736328125, 0.7235107421875, 0.4476318359375, 0.2490234375, 0.0584716796875, 0.0025634765625, 0.04736328125, 0.2003173828125, 0.405517578125, 0.6708984375, 0.810546875, 0.98583984375, 0.9122314453125, 0.857177734375, 0.6239013671875, 0.405517578125, 0.1927490234375, 0.037109375, 0.0015869140625, 0.088623046875, 0.2269287109375, 0.4886474609375, 0.6787109375, 0.8873291015625, 0.9639892578125, 0.908935546875, 0.81884765625, 0.5523681640625, 0.3614501953125, 0.125, 0.023681640625, 0.013427734375, 0.104248046875, 0.286376953125, 0.5540771484375, 0.72900390625
0, 0.0576171875, 0.0025634765625, 0.022216796875, 0.0125732421875, 0, 0.01953125, 0.0167236328125, 0.009033203125, 0.043701171875, 0.0001220703125, 0.037841796875, 0.01025390625, 0.0125732421875, 0.0380859375, 0.000244140625, 0.0460205078125, 0.0093994140625, 0.022216796875, 0.015869140625, 0.00048828125, 0.0152587890625, 0.015380859375, 0.0062255859375, 0.0545654296875, 0.000244140625, 0.05810546875, 0.0037841796875, 0.0286865234375, 0.0174560546875, 0.00048828125, 0.0224609375, 0.012939453125, 0.012451171875, 0.042236328125, 0.00048828125, 0.0341796875, 0.0074462890625, 0.016357421875, 0.0364990234375, 0.00048828125, 0.048583984375, 0.004638671875, 0.0294189453125, 0.015380859375, 0.000732421875, 0.0164794921875, 0.0145263671875, 0.0064697265625, 0.0477294921875

